"Geneid","ensembl_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000125848.12","ENSG00000125848","FLRT3",181.987522906269,-2.47803937632447,0.239143902898036,-10.362126511672,3.686729659272e-25,3.54295100431735e-23
"ENSG00000112773.18","ENSG00000112773","TENT5A",533.679656539998,-1.19869484496347,0.115707721600565,-10.3596789253313,3.78229520154568e-25,3.60099859356098e-23
"ENSG00000169738.10","ENSG00000169738","DCXR",622.0528104166,2.09569250870249,0.202875547358444,10.3299413654805,5.15921118350414e-25,4.83094928512515e-23
"ENSG00000172061.9","ENSG00000172061","LRRC15",232.850286392455,-2.55605480078273,0.247797098518439,-10.3151119043169,6.02111245693353e-25,5.57672817886202e-23
"ENSG00000164070.14","ENSG00000164070","HSPA4L",589.310298184935,-1.30548093644543,0.12691630443033,-10.2861562374129,8.13596350327906e-25,7.45446720553127e-23
"ENSG00000162496.12","ENSG00000162496","DHRS3",3947.49645623001,1.08966895863999,0.106272844738976,10.2535032473856,1.14130417145409e-24,1.04011260373907e-22
"ENSG00000102554.16","ENSG00000102554","KLF5",151.380405559549,2.48629656560141,0.242545076403595,10.2508638908184,1.17290496690083e-24,1.06322587478319e-22
"ENSG00000148120.21","ENSG00000148120","AOPEP",697.680274198798,1.11896643919095,0.109376870071878,10.2303753842618,1.44956397971157e-24,1.30706186996003e-22
"ENSG00000023909.12","ENSG00000023909","GCLM",1944.08727413671,1.22185165000623,0.120096061849035,10.1739526775003,2.591729716831e-24,2.31247423215885e-22
"ENSG00000088756.15","ENSG00000088756","ARHGAP28",705.949899414217,-1.6638014915956,0.163599326561101,-10.1699776311378,2.69970660463291e-24,2.39627083104969e-22
"ENSG00000119139.23","ENSG00000119139","TJP2",174.559078454592,1.81027449216509,0.179861706950561,10.0648132549008,7.90371854233725e-24,6.97902442479334e-22
"ENSG00000134253.10","ENSG00000134253","TRIM45",138.733839503384,-1.9592923924766,0.19502382649575,-10.0464257505444,9.52600263172912e-24,8.36815138401689e-22
"ENSG00000143891.19","ENSG00000143891","GALM",543.403857469447,-1.11419519551613,0.110977436373938,-10.0398354108835,1.01843946685271e-23,8.90063866364305e-22
"ENSG00000128510.13","ENSG00000128510","CPA4",162.032412597358,-2.2583664971419,0.225060845861991,-10.0344708493931,1.075344201396e-23,9.35000810213804e-22
"ENSG00000081052.15","ENSG00000081052","COL4A4",208.772718555169,1.91555423903503,0.191247519086693,10.0160998071128,1.29513305706231e-23,1.12038870855106e-21
"ENSG00000267339.9","ENSG00000267339","LINC00906",80.3560979557138,-3.15768426575508,0.315514262209945,-10.0080555586864,1.40486504745643e-23,1.20917727973497e-21
"ENSG00000167992.16","ENSG00000167992","VWCE",259.25917439835,-1.52685476658701,0.152681249500653,-10.0002768616357,1.51971581921496e-23,1.30145713522921e-21
"ENSG00000184254.20","ENSG00000184254","ALDH1A3",776.077508464349,-1.05713358754704,0.1060823315696,-9.96521825930513,2.16398032821087e-23,1.84392763766848e-21
"ENSG00000126950.9","ENSG00000126950","TMEM35A",791.761912632208,-1.69971625676117,0.170759658567519,-9.95385134299211,2.42608257629495e-23,2.0569800629462e-21
"ENSG00000173838.14","ENSG00000173838","MARCHF10",50.0766105395125,3.99506822309866,0.402826712872111,9.9175851437812,3.49099994275281e-23,2.94522876358383e-21
"ENSG00000165272.18","ENSG00000165272","AQP3",139.425049172574,-2.9108107266163,0.293656465061513,-9.91229914181037,3.68076796921422e-23,3.09003190794822e-21
"ENSG00000152580.11","ENSG00000152580","IGSF10",6205.44010166855,-1.15110236153777,0.116239285263461,-9.90286854335655,4.04503112478823e-23,3.37918727591378e-21
"ENSG00000127824.17","ENSG00000127824","TUBA4A",227.603559614307,-1.57862933462166,0.159472711308085,-9.8990562189158,4.20221803373947e-23,3.49337559663356e-21
"ENSG00000003402.23","ENSG00000003402","CFLAR",2794.49171236158,1.18770435812179,0.120380243289506,9.86627311647353,5.82902321040929e-23,4.82224337630074e-21
"ENSG00000035664.13","ENSG00000035664","DAPK2",751.372750712484,1.6721351210346,0.169643003938904,9.85678797362493,6.40661125268409e-23,5.24910908501165e-21
"ENSG00000198431.19","ENSG00000198431","TXNRD1",22797.5792131925,1.50793588893858,0.153158954709036,9.8455613764359,7.16381668298488e-23,5.84142411059466e-21
"ENSG00000164292.15","ENSG00000164292","RHOBTB3",14599.6501042725,1.04016057339309,0.105712220861354,9.83954896527337,7.60510123295852e-23,6.14247086313171e-21
"ENSG00000179820.19","ENSG00000179820","MYADM",4171.44994142535,1.49799553565559,0.152487897300182,9.8237011735213,8.90140346123015e-23,7.15555272576812e-21
"ENSG00000164484.14","ENSG00000164484","TMEM200A",850.194707767252,-1.18508183352098,0.120948514104918,-9.79823392036852,1.14571251006449e-22,9.12394046566308e-21
"ENSG00000128342.6","ENSG00000128342","LIF",158.128705895878,-2.56023176494885,0.261807405438634,-9.77906549533776,1.38483231505156e-22,1.09260705153281e-20
"ENSG00000170624.16","ENSG00000170624","SGCD",2140.82654393438,-1.12785873779396,0.115386644137907,-9.77460386529632,1.44722357124002e-22,1.13657069590196e-20
"ENSG00000103175.13","ENSG00000103175","WFDC1",257.401818182405,1.77427575720804,0.182130054398956,9.74180655171542,1.99967308955793e-22,1.5632306785434e-20
"ENSG00000145675.18","ENSG00000145675","PIK3R1",3548.41072625982,1.54667580524537,0.1591043595581,9.72114032287454,2.45021939237302e-22,1.89802904021914e-20
"ENSG00000136436.18","ENSG00000136436","CALCOCO2",3313.74861447431,1.13716196180515,0.117260372075903,9.69775160758533,3.0821558759745e-22,2.37674662617002e-20
"ENSG00000137962.15","ENSG00000137962","ARHGAP29",4652.77661054293,1.1693461549742,0.120757566768782,9.68341931908235,3.54651924364815e-22,2.72251265541674e-20
"ENSG00000185813.13","ENSG00000185813","PCYT2",475.414019079924,1.11897805280931,0.115874609579591,9.65680106167446,4.60003904886817e-22,3.49972613708979e-20
"ENSG00000118689.17","ENSG00000118689","FOXO3",3909.35903350573,1.30460636036194,0.135367722424993,9.63749952345414,5.55239591286858e-22,4.2055080509825e-20
"ENSG00000159212.15","ENSG00000159212","CLIC6",782.381785440739,1.06287499660637,0.110434107274623,9.6245174868237,6.30019110191547e-22,4.75079012207272e-20
"ENSG00000169218.16","ENSG00000169218","RSPO1",670.700873536967,1.44199731819943,0.149894053416916,9.62011024005508,6.57606474695647e-22,4.93697336641551e-20
"ENSG00000131771.16","ENSG00000131771","PPP1R1B",94.0070732772445,-3.05468355393439,0.318035024576931,-9.60486524400233,7.6257615538074e-22,5.69992229824499e-20
"ENSG00000100784.14","ENSG00000100784","RPS6KA5",109.512848086638,-2.28561184471095,0.238002814374681,-9.60329755224146,7.74268326864386e-22,5.76204402900562e-20
"ENSG00000116991.14","ENSG00000116991","SIPA1L2",121.015609309868,-2.60287718549671,0.272710688847239,-9.5444633890193,1.36814039395516e-21,1.009344094969e-19
"ENSG00000138669.13","ENSG00000138669","PRKG2",311.095551005375,-1.63882483274091,0.172015137362608,-9.52721288293524,1.61562476253299e-21,1.1867878104779e-19
"ENSG00000008311.18","ENSG00000008311","AASS",1273.83610887022,1.09072487448012,0.114718712085326,9.50782008142544,1.94699652574882e-21,1.42406501252409e-19
"ENSG00000157514.20","ENSG00000157514","TSC22D3",2199.73028586105,3.19213573770005,0.336204398538606,9.49462812377066,2.20998770602977e-21,1.60951326863928e-19
"ENSG00000108604.20","ENSG00000108604","SMARCD2",2189.81729010877,1.24815898765268,0.131490027738382,9.49242318311826,2.25724937482847e-21,1.63693803599263e-19
"ENSG00000181061.16","ENSG00000181061","HIGD1A",1299.49765742894,1.28989726588665,0.135973178521079,9.48640959868925,2.39128947859996e-21,1.72679471586019e-19
"ENSG00000084090.16","ENSG00000084090","STARD7",3636.06688457068,1.25732067503338,0.132681057876838,9.47626356883962,2.63551391865538e-21,1.8951235528154e-19
"ENSG00000154262.15","ENSG00000154262","ABCA6",3430.79164307556,1.02388247110269,0.108860458804506,9.40545798122533,5.18041035383008e-21,3.69391436192352e-19
"ENSG00000175130.9","ENSG00000175130","MARCKSL1",623.338528953358,-1.11701676079474,0.11878359959855,-9.40379618541528,5.26291867946784e-21,3.73711083897879e-19
"ENSG00000138074.17","ENSG00000138074","SLC5A6",472.61406916736,1.20901897500834,0.128639980593491,9.39846981809563,5.53623163190284e-21,3.91487383696632e-19
"ENSG00000170775.4","ENSG00000170775","GPR37",224.776979092447,1.49560341103928,0.159181921574185,9.39556072856094,5.69138568570198e-21,4.00795846511294e-19
"ENSG00000128311.16","ENSG00000128311","TST",328.954462484142,1.26131301654175,0.134254653204589,9.39492960902934,5.72560948046154e-21,4.0154665335813e-19
"ENSG00000171132.16","ENSG00000171132","PRKCE",404.793222181195,-1.20472187062723,0.128428817980314,-9.38046374305093,6.5683191823436e-21,4.58759407809424e-19
"ENSG00000147119.6","ENSG00000147119","CHST7",509.364170740807,1.55044961314932,0.165382795203162,9.374914792344,6.92316663493692e-21,4.81569819561612e-19
"ENSG00000145244.14","ENSG00000145244","CORIN",150.982211362599,2.00151064325817,0.213532185703234,9.37334405427699,7.02701158518931e-21,4.868062253447e-19
"ENSG00000100626.19","ENSG00000100626","GALNT16",550.687362885565,-1.01461685304102,0.108266310506602,-9.37149191002633,7.15144149938649e-21,4.93420510253217e-19
"ENSG00000169744.15","ENSG00000169744","LDB2",732.852525013178,-1.33327744567015,0.142280660888122,-9.37075662530505,7.20144110196962e-21,4.94866771208735e-19
"ENSG00000170873.21","ENSG00000170873","MTSS1",1013.3881242317,1.8882642640912,0.201711360656724,9.36121920918814,7.88218218266666e-21,5.39470476935764e-19
"ENSG00000140807.8","ENSG00000140807","NKD1",267.409949456597,2.33293961142003,0.249920298557514,9.33473441287185,1.0124475905277e-20,6.87415611066654e-19
"ENSG00000013297.14","ENSG00000013297","CLDN11",2775.53372338476,-1.76602519630029,0.189331979132516,-9.327664583616,1.08229297765375e-20,7.31922100205364e-19
"ENSG00000196950.16","ENSG00000196950","SLC39A10",942.630816537798,-1.18388764145885,0.12694861081229,-9.32572348672159,1.10228966079048e-20,7.42498830007565e-19
"ENSG00000008256.19","ENSG00000008256","CYTH3",1626.90363353212,1.1781988003834,0.126433148468331,9.31874919399419,1.17719838270142e-20,7.86737836784219e-19
"ENSG00000083223.20","ENSG00000083223","TUT7",1539.75465213954,1.11315518164973,0.119472377065328,9.317259846944,1.19383576518374e-20,7.94740199619584e-19
"ENSG00000140105.20","ENSG00000140105","WARS1",2730.8353683655,-1.29417069941091,0.139050628602467,-9.30719057093098,1.31258241600694e-20,8.70390254225304e-19
"ENSG00000176771.19","ENSG00000176771","NCKAP5",107.849429769851,-2.21972586234127,0.238999269461116,-9.28758429825415,1.57829669949653e-20,1.03850704064941e-18
"ENSG00000132970.16","ENSG00000132970","WASF3",730.790442694767,1.1069522864593,0.11936093856477,9.27399113788485,1.79307842143017e-20,1.17529394069281e-18
"ENSG00000231246.4","ENSG00000231246","LINC02884",60.7011289164316,3.12609968607017,0.337145262725553,9.27226341784586,1.82236938228121e-20,1.18991643727343e-18
"ENSG00000111859.19","ENSG00000111859","NEDD9",1847.95964342493,1.61566219765668,0.174313545562073,9.26871283839122,1.88405747186749e-20,1.22550028380022e-18
"ENSG00000116711.12","ENSG00000116711","PLA2G4A",112.298212527411,-2.45025903830263,0.26481798449084,-9.25261569003212,2.19064898161215e-20,1.41413030093311e-18
"ENSG00000162878.15","ENSG00000162878","PKDCC",1616.02841353624,1.57065728902793,0.170022204987103,9.23795388459451,2.51255752397615e-20,1.61581152164534e-18
"ENSG00000157654.21","ENSG00000157654","PALM2AKAP2",7380.09885585464,1.11271758325488,0.121066709065678,9.19094598211339,3.89401607717525e-20,2.48546149764871e-18
"ENSG00000137393.12","ENSG00000137393","RNF144B",164.042526841102,2.10147373786922,0.228718363743916,9.18804115012877,4.0005985839638e-20,2.54396272641459e-18
"ENSG00000152779.16","ENSG00000152779","SLC16A12",46.9200519627984,4.07973831373307,0.444218672902788,9.18407658794181,4.15073161460014e-20,2.62961963479612e-18
"ENSG00000172260.15","ENSG00000172260","NEGR1",1342.87194019858,1.45904811162118,0.159415049824101,9.15251171850526,5.56249095779588e-20,3.49800630637481e-18
"ENSG00000183496.7","ENSG00000183496","MEX3B",190.309840590281,-1.75534612640399,0.191873126362325,-9.14847305447702,5.77439323798148e-20,3.61791211623825e-18
"ENSG00000174697.7","ENSG00000174697","LEP",117.006624664535,3.03484953991179,0.332314930738571,9.13245015253101,6.6966219768798e-20,4.1803601366295e-18
"ENSG00000137767.16","ENSG00000137767","SQOR",1044.41475442972,1.03733939992626,0.114374416784326,9.0696803454076,1.19366683433606e-19,7.34385205442424e-18
"ENSG00000179593.18","ENSG00000179593","ALOX15B",68.6844655405512,9.54457655715724,1.05296004410688,9.06451921948563,1.25154968049195e-19,7.61746773390848e-18
"ENSG00000116962.17","ENSG00000116962","NID1",9591.05059162992,1.48536154428818,0.164114865915707,9.05074342900228,1.41998238081169e-19,8.61186467394765e-18
"ENSG00000074590.15","ENSG00000074590","NUAK1",413.255187762379,1.39017210170627,0.153635495781807,9.04850857955764,1.44934289461323e-19,8.75875943616976e-18
"ENSG00000124151.21","ENSG00000124151","NCOA3",1529.58655847676,1.35435162634745,0.150221214813474,9.01571477789684,1.95590765567467e-19,1.17782962077766e-17
"ENSG00000183876.10","ENSG00000183876","ARSI",196.944992889604,-1.6799006261559,0.186805206665823,-8.99279338161641,2.41025081730514e-19,1.44124541854436e-17
"ENSG00000221968.11","ENSG00000221968","FADS3",1878.44164142257,1.01088541472472,0.112409541646604,8.99287907340434,2.4083717501684e-19,1.44124541854436e-17
"ENSG00000126785.15","ENSG00000126785","RHOJ",693.760205760172,-1.20677633386757,0.134217520539352,-8.99119823565619,2.44549515249407e-19,1.45720728632181e-17
"ENSG00000161647.21","ENSG00000161647","MPP3",177.507308017674,1.60010291411398,0.178229344385687,8.97777478579154,2.76297937024017e-19,1.64065137378512e-17
"ENSG00000111728.13","ENSG00000111728","ST8SIA1",195.901694424766,-1.50849998339397,0.168337356264497,-8.96117188049319,3.21245855737181e-19,1.8878178874045e-17
"ENSG00000166825.17","ENSG00000166825","ANPEP",4072.97717092781,1.06373473206327,0.118716160654247,8.96031952348361,3.23738916404147e-19,1.89593079496889e-17
"ENSG00000143507.20","ENSG00000143507","DUSP10",330.632588704344,-1.15943340210945,0.130311060408759,-8.897428955551,5.71552501229178e-19,3.30182973760937e-17
"ENSG00000158246.9","ENSG00000158246","TENT5B",71.0738429651455,2.36041137361423,0.265314013787672,8.89667055243919,5.75470005584017e-19,3.31322967404149e-17
"ENSG00000103064.17","ENSG00000103064","SLC7A6",610.969017513287,1.42200863062618,0.160127146240945,8.88049693014867,6.65623309148692e-19,3.8065612196349e-17
"ENSG00000115419.16","ENSG00000115419","GLS",4158.22357132641,1.16626824216773,0.132190733288148,8.82261723766605,1.11815031642346e-18,6.35183923082956e-17
"ENSG00000197769.8","ENSG00000197769","MAP1LC3C",151.463680283238,2.43411582272727,0.275919621217568,8.82182938634842,1.12604732743364e-18,6.37544802462594e-17
"ENSG00000108950.14","ENSG00000108950","FAM20A",1108.45962439492,1.1162796450907,0.126785047371427,8.80450548573337,1.31430767948152e-18,7.3922216084898e-17
"ENSG00000197301.7","ENSG00000197301","HMGA2-AS1",227.122701761601,2.33467470874554,0.265641878761563,8.78880513731462,1.51158989288794e-18,8.47385360348562e-17
"ENSG00000186575.22","ENSG00000186575","NF2",2662.69375178234,1.02730877435556,0.116894471306318,8.78834356214788,1.51781201537372e-18,8.4808368413111e-17
"ENSG00000185745.11","ENSG00000185745","IFIT1",245.52283961142,-1.6068623913472,0.183121001888673,-8.77486675353646,1.71106343417394e-18,9.49835278345028e-17
"ENSG00000075213.13","ENSG00000075213","SEMA3A",727.004300301207,-1.19422583374989,0.136159737029304,-8.77077071243802,1.77447460765544e-18,9.8183754102805e-17
"ENSG00000138356.16","ENSG00000138356","AOX1",4475.96521573171,1.56192080488495,0.178521916616144,8.74918236646191,2.14904125179968e-18,1.18141809719904e-16
"ENSG00000116194.15","ENSG00000116194","ANGPTL1",256.259081334887,1.91596193364058,0.219204521561982,8.74052195633578,2.32035875639259e-18,1.27149691081809e-16
"ENSG00000215386.16","ENSG00000215386","MIR99AHG",228.166707133087,-1.46434159161439,0.168103773242627,-8.71093826966561,3.01369758527456e-18,1.64087649355429e-16
"ENSG00000155962.15","ENSG00000155962","CLIC2",428.630623017165,-1.27763982626087,0.146755361340452,-8.70591584928146,3.1502051477917e-18,1.7097387302123e-16
"ENSG00000135821.20","ENSG00000135821","GLUL",19682.3325094059,2.92058286854853,0.336074384866087,8.6902870318792,3.61524921151077e-18,1.95590720833545e-16
"ENSG00000070882.15","ENSG00000070882","OSBPL3",1113.44536589254,-1.08791187984423,0.125361365197883,-8.67820702276945,4.02056702276141e-18,2.16146697797791e-16
"ENSG00000120162.12","ENSG00000120162","MOB3B",60.2981413531511,2.68216139212971,0.309366839681695,8.66984126317276,4.32723219786159e-18,2.31901544389803e-16
"ENSG00000170989.12","ENSG00000170989","S1PR1",244.982867012501,-1.46562715997078,0.169244939088824,-8.65979903364544,4.72596703509645e-18,2.51687281912855e-16
"ENSG00000081803.19","ENSG00000081803","CADPS2",1173.4201395622,1.33355015385382,0.15406741775714,8.65562734332269,4.90207837846722e-18,2.60253020952767e-16
"ENSG00000135069.16","ENSG00000135069","PSAT1",762.956402997601,-1.33259224508957,0.154160618498428,-8.64418071274899,5.41927280436382e-18,2.8681753767692e-16
"ENSG00000107796.16","ENSG00000107796","ACTA2",3648.54107873138,1.08222332781869,0.125612466974995,8.61557259307803,6.959291119664e-18,3.64923813111735e-16
"ENSG00000182580.5","ENSG00000182580","EPHB3",431.253187586264,-1.5151869542667,0.176177879997443,-8.60032459403356,7.94909530585201e-18,4.1554749141819e-16
"ENSG00000145632.17","ENSG00000145632","PLK2",525.049677806454,-1.01950219805162,0.118670609669691,-8.59102519898829,8.61967249616982e-18,4.47855056950384e-16
"ENSG00000198947.19","ENSG00000198947","DMD",1313.48324703219,1.01642994999605,0.118381004924906,8.58608989373608,8.9979274042719e-18,4.66087169676601e-16
"ENSG00000174437.20","ENSG00000174437","ATP2A2",10642.9998651135,1.3461599593768,0.157588210837276,8.54226310600624,1.31618328336054e-17,6.75614322741876e-16
"ENSG00000164619.11","ENSG00000164619","BMPER",571.541914332267,-1.50817170235662,0.176588445226065,-8.54060241838524,1.33523883392616e-17,6.83337543776866e-16
"ENSG00000009413.18","ENSG00000009413","REV3L",7857.40360353569,1.10222477555024,0.129117032015529,8.53663345837808,1.38189048754138e-17,7.05095140379644e-16
"ENSG00000151690.17","ENSG00000151690","MFSD6",885.420354912387,1.01558930600412,0.11940129840396,8.50568058789585,1.80533368071057e-17,9.10610652203557e-16
"ENSG00000169855.22","ENSG00000169855","ROBO1",1745.72258339279,-1.10427533310446,0.129833910587133,-8.50529209288027,1.81138957338931e-17,9.10610652203557e-16
"ENSG00000133110.17","ENSG00000133110","POSTN",4052.3183836895,-1.41166267908752,0.165965993882248,-8.50573449455609,1.80449495906246e-17,9.10610652203557e-16
"ENSG00000099860.12","ENSG00000099860","GADD45B",376.110279810119,1.47528158008353,0.173451750978472,8.5054291568762,1.8092507234653e-17,9.10610652203557e-16
"ENSG00000049246.17","ENSG00000049246","PER3",206.863645661063,-2.26052410065042,0.266676691113745,-8.47664672607717,2.31777378191452e-17,1.15834313171224e-15
"ENSG00000170214.6","ENSG00000170214","ADRA1B",227.835209590226,4.07265099943226,0.480972589889701,8.46753242293124,2.50646167031299e-17,1.24898011068637e-15
"ENSG00000182552.16","ENSG00000182552","RWDD4",493.322795958006,1.09429695875988,0.129272195286131,8.46506053631844,2.56019679355508e-17,1.27203713573661e-15
"ENSG00000126861.5","ENSG00000126861","OMG",312.78928141422,-1.71542313180295,0.203217712019193,-8.44130718114245,3.13808250844799e-17,1.54564167945002e-15
"ENSG00000147883.14","ENSG00000147883","CDKN2B",516.703740670927,-1.42177850588814,0.168680962162181,-8.4288024425729,3.49220577192241e-17,1.7151057857378e-15
"ENSG00000146373.18","ENSG00000146373","RNF217",840.594245064035,1.06947020493896,0.127343705002454,8.39829660145632,4.53001792491415e-17,2.21840705391917e-15
"ENSG00000151012.14","ENSG00000151012","SLC7A11",801.500099077209,-1.14599580289297,0.136505771352334,-8.39521868958236,4.6502789499826e-17,2.27077518239552e-15
"ENSG00000135472.11","ENSG00000135472","FAIM2",156.84846532265,-1.71512218481895,0.204784279441648,-8.37526293275686,5.51007135755592e-17,2.67528877707886e-15
"ENSG00000183508.7","ENSG00000183508","TENT5C",90.5050768589957,-2.54735332824819,0.304959477867034,-8.3530879120893,6.65011167038728e-17,3.2105156681796e-15
"ENSG00000185022.15","ENSG00000185022","MAFF",447.682950499855,1.22649123557628,0.146841146766255,8.35250379465253,6.68309174883721e-17,3.21732343456733e-15
"ENSG00000025423.13","ENSG00000025423","HSD17B6",177.550938970967,-1.97817231518273,0.23694978118154,-8.34848762180179,6.91425901744457e-17,3.31923386409269e-15
"ENSG00000171793.19","ENSG00000171793","CTPS1",706.026432998397,1.4912143131206,0.178868052405571,8.33695169744106,7.62301829597588e-17,3.62881222905086e-15
"ENSG00000087448.13","ENSG00000087448","KLHL42",986.066457488995,1.05665410651185,0.126753460338028,8.33629396541875,7.66552061563631e-17,3.63888028779036e-15
"ENSG00000188176.14","ENSG00000188176","SMTNL2",56.5426838273832,-3.30788493690897,0.396976738197972,-8.33269211673388,7.90244767982429e-17,3.7409309266546e-15
"ENSG00000149633.14","ENSG00000149633","KIAA1755",252.440523712265,-1.44814751822989,0.174043237310046,-8.32061929329728,8.75048911425711e-17,4.10814973788346e-15
"ENSG00000149591.19","ENSG00000149591","TAGLN",978.655621443945,1.29981431906182,0.156637981532736,8.29820651634337,1.05694829995682e-16,4.92145161963501e-15
"ENSG00000106123.15","ENSG00000106123","EPHB6",201.935224989043,1.35411316076938,0.163288390143949,8.29277059793191,1.10640595824151e-16,5.13770309001411e-15
"ENSG00000143127.15","ENSG00000143127","ITGA10",272.404708862617,3.79978662386723,0.458498380419041,8.28745920627778,1.15693261634634e-16,5.35772979559087e-15
"ENSG00000272841.1","ENSG00000272841","MAP3K4-AS1",107.84344487105,-2.08100011430675,0.251135283705686,-8.28637092964421,1.16756270123283e-16,5.39230448628993e-15
"ENSG00000130066.18","ENSG00000130066","SAT1",3504.06406298916,1.30417975106686,0.15775793151618,8.26696786990452,1.37408974866484e-16,6.31192385357041e-15
"ENSG00000146006.9","ENSG00000146006","LRRTM2",51.9714512411482,-4.22345422865011,0.51190644180122,-8.25044165060562,1.57810215606427e-16,7.19091362129607e-15
"ENSG00000067082.17","ENSG00000067082","KLF6",3294.05804559684,1.0943230652707,0.132856363304284,8.2368886070165,1.76746903790435e-16,8.03232195839092e-15
"ENSG00000157510.16","ENSG00000157510","AFAP1L1",510.246452249175,1.73947973103442,0.21183830660767,8.21135591050574,2.18704553467027e-16,9.91266755368371e-15
"ENSG00000138615.8","ENSG00000138615","CILP",853.841756234546,1.35755721806492,0.166153790454767,8.17048599583108,3.07149600348706e-16,1.37748512872175e-14
"ENSG00000143344.18","ENSG00000143344","RGL1",1126.56872970667,-1.10928622581058,0.135864179784198,-8.16467024327185,3.22314471868465e-16,1.4379275470111e-14
"ENSG00000117461.17","ENSG00000117461","PIK3R3",161.480966391333,-1.70557548293263,0.210060910100369,-8.1194329878781,4.68366709925815e-16,2.06785115817506e-14
"ENSG00000270885.3","ENSG00000270885","RASL10B",160.365036009018,1.53766309133395,0.189610618822995,8.10958321258046,5.07936856006231e-16,2.23675966409772e-14
"ENSG00000196155.15","ENSG00000196155","PLEKHG4",244.234342027312,-1.38336568581108,0.170594328169885,-8.10909542334532,5.09979860950108e-16,2.23996824492571e-14
"ENSG00000106034.20","ENSG00000106034","CPED1",2461.13467878212,1.05608729646391,0.130416467015745,8.09780636318276,5.59590451994571e-16,2.45155282336542e-14
"ENSG00000138166.8","ENSG00000138166","DUSP5",403.610793694493,1.2442742547952,0.15443292592114,8.05705290742583,7.81558284149868e-16,3.39778476491889e-14
"ENSG00000253276.5","ENSG00000253276","CCDC71L",1129.20383419538,1.05993089876773,0.131752095608854,8.04488834784419,8.63240903302356e-16,3.73384555179664e-14
"ENSG00000083290.22","ENSG00000083290","ULK2",1529.90023285574,1.14233169527579,0.141991124431717,8.04509225381285,8.61804769916933e-16,3.73384555179664e-14
"ENSG00000103647.15","ENSG00000103647","CORO2B",551.205863466829,-1.32414839434517,0.164774606718208,-8.03611928268582,9.27284776793736e-16,4.00070561167566e-14
"ENSG00000205208.7","ENSG00000205208","C4orf46",593.255118967523,-1.34641246194172,0.167809253442997,-8.02346970930943,1.02799344579702e-15,4.36884396590346e-14
"ENSG00000129682.18","ENSG00000129682","FGF13",277.314985822537,-1.5256006534684,0.190153773471203,-8.02298384943406,1.03206924426282e-15,4.37525474147436e-14
"ENSG00000206190.14","ENSG00000206190","ATP10A",316.566965360014,1.30382438836708,0.162615099649422,8.01785560613968,1.07607195730621e-15,4.52800451763271e-14
"ENSG00000198542.17","ENSG00000198542","ITGBL1",2179.93573392537,1.01127568818453,0.126288917838234,8.00763602614674,1.16934375612041e-15,4.89630375720002e-14
"ENSG00000113361.15","ENSG00000113361","CDH6",2301.68028366419,-1.22285288569351,0.152984123671178,-7.99333196379184,1.31339853514534e-15,5.48601417547719e-14
"ENSG00000107968.12","ENSG00000107968","MAP3K8",700.854922459365,1.03409488656356,0.129463776718459,7.9875229409719,1.37677042191672e-15,5.73665563088137e-14
"ENSG00000107821.17","ENSG00000107821","KAZALD1",470.396605072572,-1.02173540211424,0.128076179677782,-7.97755995443301,1.49254411127006e-15,6.20388701079617e-14
"ENSG00000143878.10","ENSG00000143878","RHOB",3348.71155169004,1.2172341972074,0.152625966999723,7.97527590576775,1.52040786669086e-15,6.30432867740768e-14
"ENSG00000072163.22","ENSG00000072163","LIMS2",620.494044642098,1.35711613452888,0.170304346090177,7.96876982699126,1.60261630975699e-15,6.61302352321514e-14
"ENSG00000153904.22","ENSG00000153904","DDAH1",2978.20409495499,1.22121898073987,0.153425784998974,7.95967236372973,1.72495423585949e-15,7.10064494867569e-14
"ENSG00000164330.20","ENSG00000164330","EBF1",932.997431998372,1.11720008830654,0.140414275482616,7.95645659578865,1.7703619932644e-15,7.25252622336826e-14
"ENSG00000177570.17","ENSG00000177570","SAMD12",106.275724202993,-1.960001362481,0.246828231870382,-7.94075032515026,2.0096183575293e-15,8.21292950815692e-14
"ENSG00000171033.15","ENSG00000171033","PKIA",247.251808518362,-1.30084250352164,0.163876178927915,-7.93795969635009,2.05534097669956e-15,8.37969400117559e-14
"ENSG00000133816.22","ENSG00000133816","MICAL2",1905.30347513602,1.05759553892036,0.133896893960967,7.89858157000019,2.82095143947319e-15,1.14463462932148e-13
"ENSG00000118523.8","ENSG00000118523","CCN2",11260.1578736968,1.21683505624042,0.154107297535629,7.89602488460413,2.87939223950832e-15,1.16557250702377e-13
"ENSG00000172465.16","ENSG00000172465","TCEAL1",435.04865867964,1.01262295037955,0.128323402812765,7.89117906931636,2.99344765680163e-15,1.2088704968534e-13
"ENSG00000128165.10","ENSG00000128165","ADM2",57.3796194168345,-2.60305041308267,0.330194909524968,-7.88337535798938,3.18654006224674e-15,1.28380651869525e-13
"ENSG00000183801.10","ENSG00000183801","OLFML1",1271.88859070075,-1.03006830938096,0.130781156445481,-7.87627466660583,3.37286356528588e-15,1.35247860893181e-13
"ENSG00000168621.17","ENSG00000168621","GDNF",195.360781541052,1.72889129593202,0.219722876223654,7.86850839405635,3.58894479408331e-15,1.43238400891728e-13
